Polarity,Review,Polarity_result
-1,the abridged version of this book would read as sosin is inevitable so make the best of bad situations and oh by the way women are strongthere ya go nuff said i dont need to read obnoxiously long sentences lamenting on one sentiment for the entire  odd pages or so of this travesty the entire book is just one big complaint from the girl who commits adultery she laments about it for the whole stinking book and puts up with some obnoxious kid the for whole thing as well painfully thick language stupid storyline quixotic style everything that would piss off a recreational reader avoid it,"{'neg': 0.288, 'neu': 0.647, 'pos': 0.064, 'compound': -0.9845}"
-1,this book was recommend  me from my neighbor but i dont think that dis is dat gud of a book  recommend i didnt like it  much but,"{'neg': 0.084, 'neu': 0.758, 'pos': 0.158, 'compound': 0.3259}"
1,i really enjoyed this book it shows the judgmental tendencies in our human race and how one woman strove to live a life of service to others to gain redemption for her mistake cant go wrong with the classics,"{'neg': 0.051, 'neu': 0.746, 'pos': 0.203, 'compound': 0.7991}"
-1,this review refers to isbn  with no explanation or indication that it is doing so this edition leaves out the authors introductory chapter the customhouse admittedly the chapter is long tedious and skipped by many still it leaves the book useless for the classroom and lets face it who else is going to read it this isnt exactly light summer readingin addition there is no bolding of sat words with definitions in the margins that some reviewers mention which was the main reason i chose this edition in fact other than the abbreviated text there is absolutely nothing no forward no readers guide no author bio  nothing so not the most helpful textbookon the bright side it is wellbound and the type is quite easy to readi am returning the book and looking for a more suitable edition,"{'neg': 0.09, 'neu': 0.855, 'pos': 0.055, 'compound': -0.5182}"
1,the creepiest book ive ever read its a creepy mysteryromance all in one creepy book i would read it again lol,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.4215}"
-1,if this book is so great then why are there so many people who give it only one or two stars should a great book not be able to be enjoyed on some level by everyone to the best of my knowledge only erudites and scholars enjoy this book a good book but one with a limited audience dont read it unless you dont mind wading waste deep through overly long sentences antiquicated words and flowery prose personally i like an author who gets to the point,"{'neg': 0.023, 'neu': 0.76, 'pos': 0.217, 'compound': 0.9491}"
-1,this book has to be one of the most tedious works of literature ever written hawthorne is a great writer but i dont know how this book made it into that sacred list we call classics perhaps on the merit of his name alone,"{'neg': 0.05, 'neu': 0.824, 'pos': 0.126, 'compound': 0.5789}"
1,the scarlet letter by nathaniel hawthorne is a great novel it takes place in boston massachusetts during the era when puritans were there the main character hester prynne is forced to wear a scarlet letter a for adultery because she cheats on her husband while waiting for him to come from europethe book really recaptures what puritanism was like its interesting to think about what america would be like if we were still puritan a theme of the book is concealed guilt the minister arthur dimmesdale has concealed guilt which causes him severe pain the message of the book is that you shouldnt let some minor sin you did in the past haunt you for the rest of your lifethe book denounces the religious atmosphere of the puritan village claiming that it stifled the merriment and joy of the culture of old england you get a picture of how the wonderful culture portrayed in the works of chaucer was lost in america due to the influence of the puritans,"{'neg': 0.146, 'neu': 0.732, 'pos': 0.122, 'compound': -0.4215}"
-1,i couldnt listen to this book because the women reading it has such a screechy horrible voice so i can give no review of the actual book but whatever you do try to find a version with a different reader if youre into audio books,"{'neg': 0.082, 'neu': 0.918, 'pos': 0.0, 'compound': -0.431}"
-1,i ordered the penguin edition for this book five weeks before my grad class started it was very important to have the correct edition for proper pagination i paid for the penguin edition i got the  dover thrift edition three weeks later when i called the distributor he told me to email him to remind him to fix it but he didnt ask me my name or my order number or anything to identify me from any other customer i asked for an email address and he told me to look on my confirmation email the email address from the confirmation email didnt work i had to spend another  to get the correct edition of the book id already paid more for the book that i got than it would have been worth brand new i will not purchase from this distributor again,"{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.5182}"
1,much to my amazement this book has been placed on banned lists in several states its an excellent study of the devastation caused by guilt although the story does allude frequently to adultery there are no graphic details that would make it unsuitable for use in a high school classroom both the illnesses caused by guilt and the good health of those who overcome it are made clear,"{'neg': 0.179, 'neu': 0.674, 'pos': 0.148, 'compound': -0.1779}"
