Polarity,Review,Polarity_result
1,all in all an excellent restaurant highlighted by great service a unique menu and a beautiful setting,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.9136}"
1,my boyfriend and i sat at the bar and had a completely delightful experience,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.624}"
-1,weird vibe from owners,"{'neg': 0.362, 'neu': 0.638, 'pos': 0.0, 'compound': -0.1779}"
-1,there was hardly any meat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,ive had better bagels from the grocery store,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
1,go to place for gyros,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,i love the ownerchef his one authentic japanese cool dude,"{'neg': 0.0, 'neu': 0.552, 'pos': 0.448, 'compound': 0.7579}"
-1,now the burgers arent as good the pizza which used to be amazing is doughy and flavorless,"{'neg': 0.113, 'neu': 0.707, 'pos': 0.179, 'compound': 0.3387}"
-1,i found a six inch long piece of wire in my salsa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,the service was terrible food was mediocre,"{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.4767}"
1,we definately enjoyed ourselves,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.5106}"
-1,i ordered albondigas soup  which was just warm  and tasted like tomato soup with frozen meatballs,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.5267}"
-1,on three different occasions i asked for well done or medium well and all three times i got the bloodiest piece of meat on my plate,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4939}"
-1,i had about two bites and refused to eat anymore,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}"
-1,the service was extremely slow,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,after  minutes wait i got a table,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,seriously killer hot chai latte,"{'neg': 0.667, 'neu': 0.333, 'pos': 0.0, 'compound': -0.7184}"
-1,no allergy warnings on the menu and the waitress had absolutely no clue as to which meals did or did not contain peanuts,"{'neg': 0.177, 'neu': 0.752, 'pos': 0.071, 'compound': -0.4224}"
1,my boyfriend tried the mediterranean chicken salad and fell in love,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}"
1,their rotating beers on tap is also a highlight of this place,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}"
-1,pricing is a bit of a concern at mellow mushroom,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,worst thai ever,"{'neg': 0.672, 'neu': 0.328, 'pos': 0.0, 'compound': -0.6249}"
1,if you stay in vegas you must get breakfast here at least once,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,i want to first say our server was great and we had perfect service,"{'neg': 0.0, 'neu': 0.547, 'pos': 0.453, 'compound': 0.8442}"
1,the pizza selections are good,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}"
1,i had strawberry tea which was good,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}"
-1,highly unprofessional and rude to a loyal patron,"{'neg': 0.458, 'neu': 0.334, 'pos': 0.207, 'compound': -0.5799}"
1,overall a great experience,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}"
-1,spend your money elsewhere,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,their regular toasted bread was equally satisfying with the occasional pats of butter mmmm,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.4588}"
-1,the buffet at bellagio was far from what i anticipated,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,and the drinks are weak people,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.4404}"
-1,my order was not correct,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,also i feel like the chips are bought not made in house,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
-1,after the disappointing dinner we went elsewhere for dessert,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4939}"
1,the chips and sals a here is amazing,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}"
-1,we wont be returning,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,this is my new fav vegas buffet spot,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.4588}"
-1,i seriously cannot believe that the owner has so many unexperienced employees that all are running around like chickens with their heads cut off,"{'neg': 0.139, 'neu': 0.769, 'pos': 0.092, 'compound': -0.0772}"
-1,very very sad,"{'neg': 0.647, 'neu': 0.353, 'pos': 0.0, 'compound': -0.5678}"
-1,i felt insulted and disrespected how could you talk and judge another human being like that,"{'neg': 0.289, 'neu': 0.596, 'pos': 0.115, 'compound': -0.5859}"
-1,how can you call yourself a steakhouse if you cant properly cook a steak i dont understand,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,im not impressed with the concept or the food,"{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.3724}"
-1,the only thing i wasnt too crazy about was their guacamole as i dont like it pured,"{'neg': 0.11, 'neu': 0.783, 'pos': 0.106, 'compound': -0.0191}"
-1,there is really nothing for me at postinos hope your experience is better,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.7003}"
-1,i got food poisoning here at the buffet,"{'neg': 0.352, 'neu': 0.648, 'pos': 0.0, 'compound': -0.5859}"
-1,they brought a fresh batch of fries and i was thinking yay something warm but no,"{'neg': 0.139, 'neu': 0.597, 'pos': 0.264, 'compound': 0.128}"
-1,what should have been a hilarious yummy christmas eve dinner to remember was the biggest fail of the entire trip for us,"{'neg': 0.122, 'neu': 0.664, 'pos': 0.213, 'compound': 0.3818}"
-1,needless to say i wont be going back anytime soon,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,this place is disgusting,"{'neg': 0.531, 'neu': 0.469, 'pos': 0.0, 'compound': -0.5267}"
1,every time i eat here i see caring teamwork to a professional degree,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.4939}"
-1,the ri style calamari was a joke,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}"
-1,however there was so much garlic in the fondue it was barely edible,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,i could barely stomach the meal but didnt complain because it was a business lunch,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.395}"
-1,it was so bad i had lost the heart to finish it,"{'neg': 0.404, 'neu': 0.596, 'pos': 0.0, 'compound': -0.7777}"
-1,it also took her forever to bring us the check when we asked for it,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,we arent ones to make a scene at restaurants but i just dont get itdefinitely lost the love after this one,"{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.8498}"
-1,disappointing experience,"{'neg': 0.762, 'neu': 0.238, 'pos': 0.0, 'compound': -0.4939}"
-1,the food is about on par with dennys which is to say not good at all,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.3412}"
-1,if you want to wait for mediocre food and downright terrible service then this is the place for you,"{'neg': 0.145, 'neu': 0.794, 'pos': 0.061, 'compound': -0.4215}"
-1,waaaaaayyyyyyyyyy over rated is all i am saying,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,we wont be going back,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,the place was fairly clean but the food simply wasnt worth it,"{'neg': 0.144, 'neu': 0.722, 'pos': 0.134, 'compound': -0.0384}"
-1,this place lacked style,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,the sangria was about half of a glass wine full and was  ridiculous,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.3612}"
-1,dont bother coming here,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.2584}"
-1,the meat was pretty dry i had the sliced brisket and pulled pork,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.4939}"
-1,the building itself seems pretty neat the bathroom is pretty trippy but i wouldnt eat here again,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.6369}"
-1,it was equally awful,"{'neg': 0.5, 'neu': 0.5, 'pos': 0.0, 'compound': -0.4588}"
-1,probably not in a hurry to go back,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,very slow at seating even with reservation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,not good by any stretch of the imagination,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.3412}"
-1,the cashew cream sauce was bland and the vegetables were undercooked,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,the chipolte ranch dipping sause was tasteless seemed thin and watered down with no heat,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}"
-1,it was a bit too sweet not really spicy enough and lacked flavor,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.4588}"
-1,i was very disappointed,"{'neg': 0.531, 'neu': 0.469, 'pos': 0.0, 'compound': -0.5256}"
-1,this place is horrible and way overpriced,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}"
-1,maybe its just their vegetarian fare but ive been twice and i thought it was average at best,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7783}"
-1,it wasnt busy at all and now we know why,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,the tables outside are also dirty a lot of the time and the workers are not always friendly and helpful with the menu,"{'neg': 0.195, 'neu': 0.706, 'pos': 0.099, 'compound': -0.4075}"
-1,the ambiance here did not feel like a buffet setting but more of a douchey indoor garden for tea and biscuits,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.1419}"
-1,con spotty service,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,the fries were not hot and neither was my burger,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,but then they came back cold,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,then our food came out disappointment ensued,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5106}"
-1,the real disappointment was our waiter,"{'neg': 0.398, 'neu': 0.602, 'pos': 0.0, 'compound': -0.5106}"
-1,my husband said she was very rude did not even apologize for the bad food or anything,"{'neg': 0.366, 'neu': 0.634, 'pos': 0.0, 'compound': -0.7958}"
-1,the only reason to eat here would be to fill up before a night of binge drinking just to get some carbs in your stomach,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,insults profound deuchebaggery and had to go outside for a smoke break while serving just to solidify it,"{'neg': 0.141, 'neu': 0.859, 'pos': 0.0, 'compound': -0.4215}"
-1,if someone orders two tacos dont you think it may be part of customer service to ask if it is combo or ala cart,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,she was quite disappointed although some blame needs to be placed at her door,"{'neg': 0.326, 'neu': 0.674, 'pos': 0.0, 'compound': -0.6997}"
-1,after all the rave reviews i couldnt wait to eat herewhat a disappointment,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.5106}"
-1,del taco is pretty nasty and should be avoided if possible,"{'neg': 0.349, 'neu': 0.465, 'pos': 0.186, 'compound': -0.4215}"
-1,its not hard to make a decent hamburger,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.0762}"
-1,but i dont like it,"{'neg': 0.4, 'neu': 0.6, 'pos': 0.0, 'compound': -0.395}"
-1,hell no will i go back,"{'neg': 0.63, 'neu': 0.37, 'pos': 0.0, 'compound': -0.7783}"
-1,weve have gotten a much better service from the pizza place next door than the services we received from this restaurant,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}"
-1,i dont know what the big deal is about this place but i wont be back yaall,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,i immediately said i wanted to talk to the manager but i did not want to talk to the guy who was doing shots of fireball behind the bar,"{'neg': 0.045, 'neu': 0.955, 'pos': 0.0, 'compound': -0.0857}"
-1,the ambiance isnt much better,"{'neg': 0.376, 'neu': 0.624, 'pos': 0.0, 'compound': -0.3412}"
-1,unfortunately it only set us up for disapppointment with our entrees,"{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.34}"
-1,the food wasnt good,"{'neg': 0.445, 'neu': 0.555, 'pos': 0.0, 'compound': -0.3412}"
-1,your servers suck wait correction our server heimer sucked,"{'neg': 0.457, 'neu': 0.543, 'pos': 0.0, 'compound': -0.7096}"
-1,what happened next was prettyoff putting,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,too bad cause i know its family owned i really wanted to like this place,"{'neg': 0.182, 'neu': 0.675, 'pos': 0.143, 'compound': -0.1868}"
-1,overpriced for what you are getting,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,i vomited in the bathroom mid lunch,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,i kept looking at the time and it had soon become  minutes yet still no food,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
-1,i have been to very few places to eat that under no circumstances would i ever return to and this tops the list,"{'neg': 0.081, 'neu': 0.776, 'pos': 0.143, 'compound': 0.397}"
-1,we started with the tuna sashimi which was brownish in color and obviously wasnt fresh,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.2411}"
-1,food was below average,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,it sure does beat the nachos at the movies but i would expect a little bit more coming from a restaurant,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.1655}"
-1,all in all ha long bay was a bit of a flop,"{'neg': 0.162, 'neu': 0.676, 'pos': 0.162, 'compound': 0.0}"
-1,the problem i have is that they charge  for a sandwich that is no bigger than a subway sub which offers better and more amount of vegetables,"{'neg': 0.154, 'neu': 0.755, 'pos': 0.091, 'compound': -0.25}"
-1,shrimp when i unwrapped it i live only  a mile from brushfire it was literally ice cold,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,it lacked flavor seemed undercooked and dry,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,it really is impressive that the place hasnt closed down,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.5542}"
-1,i would avoid this place if you are staying in the mirage,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
-1,the refried beans that came with my meal were dried out and crusty and the food was bland,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,spend your money and time some place else,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,a lady at the table next to us found a live green caterpillar in her salad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,the presentation of the food was awful,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.4588}"
-1,i cant tell you how disappointed i was,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}"
-1,i think food should have flavor and texture and both were lacking,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,appetite instantly gone,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,overall i was not impressed and would not go back,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.3724}"
-1,the whole experience was underwhelming and i think well just go to ninja sushi next time,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.2732}"
-1,then as if i hadnt wasted enough of my life there they poured salt in the wound by drawing out the time it took to bring the check,"{'neg': 0.0, 'neu': 0.911, 'pos': 0.089, 'compound': 0.3875}"
